Time (sec),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Forktip Pose X (m),Forktip Pose Y (m),Forktip Pose Z (m),Forktip Pose Roll (rad),Forktip Pose Pitch (rad),Forktip Pose Yaw (rad)
1637705117.4141138,,,,,,,-0.4515712540976401,0.19519223025127033,0.14387749208995815,1.2741354792331012,-0.04337957589525428,-1.5399220457047589
1637705117.4211714,2.4613326617828255,-2.0522568202722384,-0.4592064391916235,0.0014837045796261125,0.0012389181436524945,-0.00021714737583548513,,,,,,
1637705117.423997,,,,,,,-0.4540932330687546,0.19804262763748007,0.14696058749170582,1.2676562289544715,-0.05642025389319157,-1.555632892403024
1637705117.4311497,2.4075704504797515,-2.008726714570181,-0.3057739271946307,0.001388559208817092,0.001230170066703918,-0.0002729618800591978,,,,,,
1637705117.4339726,,,,,,,-0.4565528815177115,0.200778948742668,0.1501465834545479,1.2597655669389567,-0.07177320645252275,-1.5699077010541844
1637705117.4411635,2.3415176827993669,-1.9680447918549315,-1.0010665687516411,0.0012942554209985574,0.0012967940071844113,-0.0002304795853464124,,,,,,
1637705117.4439495,,,,,,,-0.4589927332241834,0.20338817317655072,0.15351417647669008,1.2521857400054397,-0.08006592653771441,-1.5866628815635386
1637705117.4511998,2.5021261648072173,-1.8525325307323606,-1.0079123819880476,0.0012060056552797343,0.0014295357860727091,-0.000280305893772842,,,,,,
1637705117.4540224,,,,,,,-0.4615622207642184,0.20577475715213678,0.15670031852243227,1.2440290209215519,-0.09371340411667825,-1.6005983610393053
1637705117.4611986,2.5212739503699213,-1.8277994141929979,-0.9595468671605953,0.001262709966904867,0.0015044137913190899,-0.00022505631368095053,,,,,,
1637705117.4639494,,,,,,,-0.4646008300620076,0.2085769088787858,0.16047047687012428,1.2341640614968747,-0.11129534668633634,-1.6163102299625698
1637705117.4640005,,,,,,,-0.46677181379487764,0.2102800490887397,0.16311479687693586,1.2273870641853002,-0.12031771691439998,-1.6274378994793155
1637705117.47122,2.5004428661618547,-2.0634429903259921,-1.2045148858364545,0.0012476246102017831,0.0015246671846082141,-0.0002293497370827735,,,,,,
1637705117.4740245,,,,,,,-0.46943810067198666,0.21226813474277223,0.16628856672928194,1.2193245775187407,-0.13154701932595128,-1.640392222376014
1637705117.4812815,2.539129343982145,-1.9602609722375581,-1.136279164558692,0.0013379873969879563,0.0014933414343921269,-0.00026008160985372536,,,,,,
1637705117.4841008,,,,,,,-0.47214393560258183,0.21423122105722273,0.16937769773184153,1.211454550953965,-0.1442724615964288,-1.6523671352815816
1637705117.491259,2.5731987264092604,-2.009582646664458,-1.241008096877053,0.0012845125648317827,0.0014422458614780922,-0.0002536414747509874,,,,,,
1637705117.4939816,,,,,,,-0.47500737965733075,0.21584206866323352,0.17265581017694198,1.2036766896545297,-0.1545950208672251,-1.6640316246084756
1637705117.5011287,2.5184608291280508,-1.9170602134411128,-1.1710197762392216,0.0012358064795740004,0.0014626578640604525,-0.00023985732593460526,,,,,,
1637705117.5039473,,,,,,,-0.4780207724341138,0.21747463399422295,0.17550620530885364,1.1979431793749464,-0.16352251053256806,-1.6766686409393472
1637705117.5111513,2.5901630978569141,-1.750987925385131,-0.9450189750032827,0.0010772388954761846,0.0014934837208582644,-0.00022844585847186377,,,,,,
1637705117.5139966,,,,,,,-0.48170718102921417,0.2194081296591655,0.17912764809411252,1.1894632664170863,-0.17962799204545482,-1.6898213758934606
1637705117.5140636,,,,,,,-0.48414200268361607,0.2205576683652778,0.18117344534373692,1.1861289085964377,-0.18649430776417353,-1.6996376913251063
1637705117.5211813,2.5347043184989455,-1.7835463847986817,-1.0458201275375316,0.0010805819421829958,0.0014917608478590889,-0.00022788093434004605,,,,,,
1637705117.523963,,,,,,,-0.4872642769463033,0.22191593530152104,0.18397621210833326,1.1801866401935721,-0.19873624304991444,-1.7101257016793523
1637705117.5313284,2.5043523122287343,-1.8137209883752026,-0.711193751751205,0.0011412160956884331,0.0015779097395212716,-0.0002781591820719305,,,,,,
1637705117.5340815,,,,,,,-0.4905641540075097,0.22306530387220427,0.18666986359362936,1.1757653832575625,-0.20961086109599072,-1.7207026964260674
1637705117.541228,2.4339970304661449,-1.6442838861996334,-2.684558356083274,0.00073709600665689337,0.0012081259300708001,-0.0002178252847936657,,,,,,
1637705117.543992,,,,,,,-0.4937491595622511,0.2239762476221884,0.18934877780897652,1.171244927237623,-0.22097013245111205,-1.7293945595816829
1637705117.551252,2.1408071987405952,-1.7011837423986524,-1.7873342410500346,0.00082910120742646506,0.0011258238993574286,-0.00023443405426914338,,,,,,
1637705117.5540595,,,,,,,-0.49697864629876654,0.22465790219164694,0.19193022230475798,1.1684483112973767,-0.22864464734941897,-1.7389681495724452
1637705117.5612502,1.8943880455752098,-1.594458388121941,-1.373320452118712,0.0008880975491196919,0.00093144361977121688,-0.00024098717419824417,,,,,,
1637705117.5639389,,,,,,,-0.5009520733820618,0.2252935529516501,0.19481504371946312,1.1669688754302536,-0.23572367645453496,-1.7505249466692174
1637705117.563982,,,,,,,-0.5037442643254451,0.22561046116054917,0.19674581230879107,1.1652311607419226,-0.24483174416903017,-1.755931958394809
1637705117.5712736,1.8399433021896003,-1.7582253580321228,-1.5718668288614062,0.0010014971296864502,0.00099195727982384846,-0.00023635479631732917,,,,,,
1637705117.5740354,,,,,,,-0.5072865315995366,0.2256401949210577,0.19934384780698056,1.1624074061099838,-0.2530433222641797,-1.7617490486277165
1637705117.581149,2.1083058505874988,-2.127308298717681,-0.9884069297192735,0.0013286191101326177,0.0011864311798050172,-0.00027510859176010927,,,,,,
1637705117.5840843,,,,,,,-0.5108260925039517,0.22527278894041522,0.2022587107375189,1.1574487906483466,-0.25891904321305975,-1.7654898941654815
1637705117.59116,2.5295350584978218,-2.5793029634138422,-1.0903290341284908,0.0016276482153646031,0.0013859512240114141,-0.00023646778114369202,,,,,,
1637705117.594074,,,,,,,-0.5144172603860007,0.22458856051960918,0.20514078455111506,1.151469545523599,-0.2652751957148202,-1.7671442042867123
1637705117.6011765,2.5885334854841719,-2.8244837721267708,-0.8580562402588079,0.0016671772422046636,0.001472048183616338,-0.00026256727603372887,,,,,,
1637705117.6039548,,,,,,,-0.518047751200588,0.22406993541247847,0.2080241363142118,1.1464468644061747,-0.27312668120954176,-1.7682036871715583
1637705117.611199,2.6024453452759788,-2.6383123791230938,-1.0339344790855005,0.0016275490467550688,0.0015309695364800241,-0.000231496448783685,,,,,,
1637705117.6139739,,,,,,,-0.5225172956798236,0.2231111851556304,0.2117701897658113,1.137635262711154,-0.28656642573665164,-1.766208891456334
1637705117.614027,,,,,,,-0.5250286024050294,0.22266545938966262,0.21382340394634236,1.1338233064696666,-0.2914411718365546,-1.7675601234383493
1637705117.621214,2.4864767060281525,-2.2198240041354627,-1.1897378932624836,0.0014153831469624939,0.00148492719006286,-0.00024641044586370606,,,,,,
1637705117.6239626,,,,,,,-0.5283337080181303,0.222207057465259,0.21659343204257908,1.1275318665195415,-0.2995691740784691,-1.7696153017022966
1637705117.6312265,2.357820309611367,-2.041733699387037,-0.8619573307125616,0.0010757451953929155,0.0013505464289371915,-0.0002727359104064686,,,,,,
1637705117.6340237,,,,,,,-0.5316979763488494,0.22176709699230493,0.21944125818183102,1.1230056121898726,-0.3063236822360661,-1.773650017350269
1637705117.6412594,2.2966727913645832,-1.925529905952758,-1.3238740194118268,0.0010628392322580187,0.0012181110006890558,-0.00022132781441094526,,,,,,
1637705117.6439857,,,,,,,-0.5348552138384846,0.22132281568347348,0.22205866664800888,1.1176710394632705,-0.3141050527467062,-1.7774982331177467
1637705117.6512973,2.1925583061549636,-2.1489100351795871,-1.1439923810316799,0.0011296386663627016,0.001269854499574034,-0.00023386913013732566,,,,,,
1637705117.6540186,,,,,,,-0.5382772243086891,0.22075549678452605,0.2247868541505157,1.1150996018949568,-0.3188587293653799,-1.782334200020154
1637705117.6611426,2.1510106632789494,-2.291778723265403,-0.6782858074218119,0.0014373899995571509,0.0013139400474504201,-0.00028267857512648265,,,,,,
1637705117.663931,,,,,,,-0.5427745891941451,0.2198578915413185,0.22810822236821693,1.111020805407788,-0.3276436986845058,-1.7855446992976085
1637705117.6639888,,,,,,,-0.5452420084457155,0.2192265141462943,0.22992304843863998,1.107808759452272,-0.33361761493134273,-1.7853054083584363
1637705117.6711593,2.1674135813004494,-2.8060686698085764,-1.3452477248055459,0.0017286170211439696,0.0013111726785803145,-0.0002777072427664756,,,,,,
1637705117.6739573,,,,,,,-0.5487756571656053,0.2181935857438781,0.23250110590688644,1.1041147518159948,-0.33958288388644875,-1.7851888058054108
1637705117.6811802,2.162948808075372,-3.047302425746063,-0.641534599521103,0.0018856106384125097,0.0012939195556311604,-0.00031521820511925397,,,,,,
1637705117.6839817,,,,,,,-0.5522516210366877,0.21725412275834827,0.23497724470299353,1.100561617426279,-0.3433360897919269,-1.7858974222980921
1637705117.6911974,2.0843150567146695,-2.9027332199111395,-0.9360691528904503,0.0017918820811682499,0.0011747039915997863,-0.00026245429120736255,,,,,,
1637705117.693983,,,,,,,-0.5555947313854936,0.2163322832600756,0.2374249306353582,1.0950031079597438,-0.3507196459360771,-1.7842935661369796
1637705117.7012126,2.0445225783861343,-2.7269198576098042,-0.9199221080248527,0.0016125000224448708,0.001155939077598172,-0.00028132275721011804,,,,,,
1637705117.7039256,,,,,,,-0.5587231126316514,0.21559536946355984,0.24011923899775423,1.0879281303257988,-0.3588410848788896,-1.782882416501122
1637705117.7112293,2.0393657639281679,-2.5533859962122696,-1.10886922228271,0.0015175496866557674,0.0012198413879168559,-0.00028211365099466493,,,,,,
1637705117.7140026,,,,,,,-0.5633708773609178,0.2146840316869697,0.24435449144055088,1.0782444857451243,-0.3673409612577998,-1.785383775661672
1637705117.7140377,,,,,,,-0.5645525996158907,0.21452495153026294,0.24552630219499538,1.0746420656536009,-0.37137132622048424,-1.7852965679715067
1637705117.721252,2.1600745876916982,-2.5213750907835775,-1.4836986260291685,0.0014888000559645361,0.0011835427712836967,-0.00022957570673550268,,,,,,
1637705117.7239735,,,,,,,-0.5673001353588594,0.21440524641132216,0.2476994540674461,1.0695508849859527,-0.38170511726023343,-1.787898489265881
1637705117.731149,2.3113636430492797,-2.6294001922488981,-1.0917168793070218,0.0015280990571790902,0.0012709420255699569,-0.00028516424130648615,,,,,,
1637705117.733923,,,,,,,-0.5699199634580686,0.21403256298427795,0.2504957545721296,1.0600843843416605,-0.3929791863590313,-1.7860619149173704
1637705117.7411473,2.3115446620917668,-2.7674484639533565,-1.0819752737269486,0.0015249859580694419,0.0013185903964569182,-0.00024110015902460702,,,,,,
1637705117.7439756,,,,,,,-0.5725252243721901,0.21391427539694519,0.2527651975548729,1.0524220735608505,-0.405560594492403,-1.7851596960336427
1637705117.751168,2.3886589778750298,-2.9572576923851823,-0.9546760643705596,0.0016450075320742223,0.0013994961484620951,-0.00028923169505558344,,,,,,
1637705117.7539866,,,,,,,-0.5751957095219369,0.21371129570728892,0.25557670756495066,1.044063922426125,-0.41403193597487675,-1.7840436461477671
1637705117.7611923,2.4484153383819676,-2.8373601533324022,-0.6308677638220104,0.0017388041101178066,0.0014121621905783816,-0.0002638101091237306,,,,,,
1637705117.7639441,,,,,,,-0.5782008475758296,0.21338078945837718,0.2586827780680264,1.0349696660925285,-0.4203777002864675,-1.7842707929515484
1637705117.7640057,,,,,,,-0.5804343219620398,0.213220721434848,0.260840916041727,1.0392091628375175,-0.403002948533109,-1.8009091808196427
1637705117.7712007,2.4249690473424113,-2.6089638576154925,-0.844475819329146,0.0016737589671206258,0.0014888945082513977,-0.0002359028570118743,,,,,,
1637705117.7739239,,,,,,,-0.5827823151885602,0.21321402754926583,0.26332064798199717,1.031146309028399,-0.40884718287576066,-1.8018344519574405
1637705117.7812214,2.5658409836491547,-2.3891807150568942,-0.6105883209729033,0.0013332179896497381,0.0014943712613366279,-0.0002569180347155378,,,,,,
1637705117.784006,,,,,,,-0.5851035577420187,0.21325105590322987,0.2659397435867148,1.0232654134140307,-0.4133728952548734,-1.8027757877727968
1637705117.7912402,2.6679831525207067,-2.0861597062261663,-0.9323415430840125,0.0012988819747646006,0.0015418665920525678,-0.00023319122117914162,,,,,,
1637705117.7939436,,,,,,,-0.5872658551625265,0.21321894790827517,0.26838117066303013,1.0153698740953891,-0.41707146184527794,-1.8040936476786593
1637705117.801256,2.7084183517652329,-2.2023591708049066,-0.7849986466299956,0.00140329231451285,0.0015691406289351688,-0.0002255082529864054,,,,,,
1637705117.8039186,,,,,,,-0.5894420274630203,0.21330918765540746,0.2705600114129203,1.0101734187971474,-0.4169944598837329,-1.808394145313084
1637705117.8111413,2.6542675854756794,-2.3026609991175215,-0.8456545980865506,0.0014278170469847226,0.0015282443338209446,-0.0002255082529864054,,,,,,
1637705117.813946,,,,,,,-0.592301931864085,0.21335847132121588,0.2730703755703906,1.0043055802058587,-0.41903020343678304,-1.8116346098869769
1637705117.814015,,,,,,,-0.5939846447457178,0.2132712436014122,0.27451950776312894,1.0011643728492052,-0.420016985347925,-1.8128212402961354
1637705117.8211658,2.7139254624061606,-2.6301462622524321,-0.8363800557877159,0.0016426432329642551,0.0015653855059977947,-0.00024641044586370606,,,,,,
1637705117.8239634,,,,,,,-0.596021048684872,0.21321098204900885,0.27616271679040927,0.993437199658494,-0.42918956161823224,-1.807752880234468
1637705117.83117,2.6810973834943073,-2.7405217056751798,-0.6366415556224361,0.0016366123818782547,0.0015444214647625011,-0.00029307317915195155,,,,,,
1637705117.8339326,,,,,,,-0.598459397820619,0.2131767129019641,0.27767537068525183,0.9912109314762875,-0.4313434831145708,-1.8092081262307453
1637705117.8411932,2.6630240673943923,-2.683649425447479,-0.7834995959083138,0.0017725692416071964,0.0015369406556765834,-0.00024121314385097334,,,,,,
1637705117.8439667,,,,,,,-0.6008929392774653,0.2130484351698088,0.27931342320454866,0.9887249784983158,-0.43208283260025854,-1.8106882119505978
1637705117.8512225,2.5013861571077394,-2.6652397898940765,-0.5539580101784303,0.0016575331854133389,0.0015323643229464192,-0.0002882148316183074,,,,,,
1637705117.8540297,,,,,,,-0.6032777816768788,0.21291541865542357,0.281108987255524,0.9798175449818882,-0.4457538298352441,-1.801744166840353
1637705117.8612325,2.3741947625237527,-2.5374875334214773,-0.5772933813533427,0.0016712497606928283,0.0015079286086983165,-0.00027827216689829334,,,,,,
1637705117.8639889,,,,,,,-0.6066173947672673,0.2131199217258563,0.28275474641141374,0.9779096299926147,-0.4499167794063569,-1.8064352568771262
1637705117.8640227,,,,,,,-0.6075643872083523,0.21324392727193764,0.2832003280780325,0.9774230110477966,-0.4508163058047477,-1.8080854657060133
1637705117.8712525,2.1062941450314021,-2.2188646278836535,-1.1142026401322553,0.0013266836573427416,0.001259156165760099,-0.0002096903772954746,,,,,,
1637705117.873968,,,,,,,-0.6095710974579155,0.21345993613983885,0.28413114933409345,0.9753910641275303,-0.454560981766839,-1.810302554795315
1637705117.881266,2.236358161481367,-2.136894541549041,-0.830708573086989,0.0012793184089615187,0.0011830164255601889,-0.00029601078463740993,,,,,,
1637705117.8840232,,,,,,,-0.6115896986699431,0.21368357413682562,0.28493489258757165,0.977623431333447,-0.45239632389282797,-1.8182117322739222
1637705117.8911488,2.0006175595926021,-2.2091390276240155,-0.9357533291479001,0.001340466214981347,0.0012167545641481212,-0.00023036660052004956,,,,,,
1637705117.893958,,,,,,,-0.6136307276010122,0.21393996644627672,0.28564240003445796,0.978137810930717,-0.4541598694839959,-1.8223250594218996
